10 0.00032297 10.00000000
20 0.00010655 10.00000000
40 0.00067180 10.00000000
80 7.33924813 10.00000000
160 64.61540489 10.00000000
320 0.00479315 10.00000000
640 0.12882936 10.00000000
1280 1.27028164 10.00000000
2560 20.53540867 10.00000000
5120 3.90289707 10.00000000
10240 2.49620455 10.00000000
20480 10.88621328 10.00000000
40960 3.01526498 10.00000000
81920 5.83017247 10.00000000
163840 9.09460252 10.00000000
327680 9.76732270 10.00000000
655360 8.37732885 10.00000000
